author_id,author_name,hit_work_id,hit_title,hit_publication_year,hit_type,hit_cited_by_count,economics_portfolio_citations,economics_portfolio_works,hit_share,author_position_on_hit,subfield_name,topic_name,hit_author_count,prior_works,prior_cited_works,prior_citations
https://openalex.org/A5000775081,Vern L. Bullough,https://openalex.org/W2568061816,"Meanings of Sex Difference in the Middle Ages: Medicine, Science, and Culture.",1994,article,541,672,8,0.8050595238095238,first,Economics and Econometrics,Historical Economic and Social Studies,2,5,3,127
https://openalex.org/A5047389902,Stephen D. Casler,https://openalex.org/W2078960253,Input–Output Structural Decomposition Analysis: A Critical Appraisal,1996,article,512,672,12,0.7619047619047619,last,Economics and Econometrics,Regional Economic and Spatial Analysis,2,3,3,128
https://openalex.org/A5062976560,Alexander Kurshev,https://openalex.org/W3122637418,Equilibrium Portfolio Strategies in the Presence of Sentiment Risk and Excess Volatility,2009,article,447,672,7,0.6651785714285714,middle,Economics and Econometrics,Complex Systems and Time Series Analysis,3,6,5,225
https://openalex.org/A5090134270,Sergio Gavilá,https://openalex.org/W3124026326,What explains the low profitability of Chinese banks?,2009,article,567,671,9,0.8450074515648286,middle,Finance,"Banking stability, regulation, efficiency",3,4,3,83
https://openalex.org/A5048672804,Thomas Döring,https://openalex.org/W2267745904,What do we know about geographical knowledge spillovers and regional growth?: A survey of the literature,2006,article,545,671,16,0.812220566318927,first,Economics and Econometrics,Regional Economics and Spatial Analysis,2,5,5,39
https://openalex.org/A5060264395,Thomas R. Dyckman,https://openalex.org/W2328664579,A Comparison of Event Study Methodologies Using Daily Stock Returns: A Simulation Approach,1984,article,450,671,18,0.6706408345752608,first,Finance,Financial Markets and Investment Strategies,3,17,10,221
https://openalex.org/A5104043430,Kong Chu,https://openalex.org/W2035870971,Principles of Econometrics,1971,article,434,671,4,0.646795827123696,last,Economics and Econometrics,Economics of Agriculture and Food Markets,2,3,3,237
https://openalex.org/A5113806410,Paul A. Meyer,https://openalex.org/W2050957348,PREDICTION OF BANK FAILURES,1970,article,459,670,15,0.6850746268656717,first,Finance,"Banking stability, regulation, efficiency",2,5,4,49
https://openalex.org/A5038035746,Werner Budts,https://openalex.org/W2060624955,Critique on the conceptualisation of quality of life: A review and evaluation of different conceptual approaches,2006,review,554,669,13,0.828101644245142,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",3,5,1,45
https://openalex.org/A5077430413,Budi Hidayat,https://openalex.org/W2905299763,"Universal health coverage in Indonesia: concept, progress, and challenges",2018,review,517,669,27,0.772795216741405,middle,Finance,Healthcare Systems and Reforms,24,13,5,69
https://openalex.org/A5046140427,Bok Baik,https://openalex.org/W3122796383,"Local institutional investors, information asymmetries, and equity returns☆",2010,article,441,669,19,0.6591928251121076,first,Finance,Financial Markets and Investment Strategies,3,5,2,22
https://openalex.org/A5082136045,Michaela Pagel,https://openalex.org/W3043852299,How Does Household Spending Respond to an Epidemic? Consumption During the 2020 COVID-19 Pandemic,2020,preprint,368,669,19,0.5500747384155455,middle,Economics and Econometrics,COVID-19 Pandemic Impacts,5,12,7,159
https://openalex.org/A5045855951,Andrey Launov,https://openalex.org/W2109441424,Informal employment in developing countries,2011,article,346,669,41,0.5171898355754858,last,Economics and Econometrics,Taxation and Compliance Studies,2,21,13,132
https://openalex.org/A5014948590,J. Ernest Tanner,https://openalex.org/W1556645910,Economic Forecast Evaluation: Profits versus the Conventional Error Measures,1991,article,462,668,22,0.6916167664670658,last,"General Economics, Econometrics and Finance",Monetary Policy and Economic Impact,2,11,9,138
https://openalex.org/A5067698013,Bo Young Chang,https://openalex.org/W3124646784,Market Skewness Risk and the Cross Section of Stock Returns,2013,article,439,668,15,0.657185628742515,first,Finance,Financial Markets and Investment Strategies,3,6,5,194
https://openalex.org/A5100350557,Wenting Zhang,https://openalex.org/W3127064732,"Crude oil market and stock markets during the COVID-19 pandemic: Evidence from the US, Japan, and Germany",2021,article,355,668,17,0.531437125748503,first,Economics and Econometrics,Market Dynamics and Volatility,2,4,3,73
https://openalex.org/A5022838031,Renaud Bourlès,https://openalex.org/W1527448238,Do Product Market Regulations in Upstream Sectors Curb Productivity Growth? Panel Data Evidence For OECD Countries,2012,article,352,668,39,0.5269461077844312,first,"General Economics, Econometrics and Finance",Global trade and economics,5,20,13,291
https://openalex.org/A5038395579,Godwin Myovella,https://openalex.org/W2976934918,Digitalization and economic growth: A comparative analysis of Sub-Saharan Africa and OECD economies,2019,article,641,667,6,0.9610194902548725,first,Economics and Econometrics,Fiscal Policy and Economic Growth,3,4,4,14
https://openalex.org/A5068080218,Emile Benoit,https://openalex.org/W2048672699,Growth and Defense in Developing Countries,1978,article,640,667,15,0.95952023988006,first,Economics and Econometrics,"Defense, Military, and Policy Studies",1,14,9,27
https://openalex.org/A5072199060,Éric F. Lambin,https://openalex.org/W3023894730,Cash for carbon: A randomized trial of payments for ecosystem services to reduce deforestation,2017,article,512,667,8,0.767616191904048,middle,Economics and Econometrics,Economic and Environmental Valuation,6,5,3,24
https://openalex.org/A5105524263,Cynthia Chauhan,https://openalex.org/W2087202287,Recommendations for Incorporating Patient-Reported Outcomes Into Clinical Comparative Effectiveness Research in Adult Oncology,2012,review,484,667,12,0.7256371814092953,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",15,4,1,54
https://openalex.org/A5039791495,Mark G. Kris,https://openalex.org/W2125146087,Clinical Cancer Advances 2013: Annual Report on Progress Against Cancer From the American Society of Clinical Oncology,2013,article,434,667,9,0.6506746626686657,middle,Economics and Econometrics,Economic and Financial Impacts of Cancer,18,4,3,145
https://openalex.org/A5050678934,Katsumasa Nishide,https://openalex.org/W2081276479,Economic models for the environmental Kuznets curve: A survey,2010,article,405,667,54,0.6071964017991005,middle,Economics and Econometrics,"Energy, Environment, Economic Growth",3,14,6,83
https://openalex.org/A5055791683,Case M. Sprenkle,https://openalex.org/W2050906393,Macroeconomic Theory and Policy.,1972,article,363,667,29,0.5442278860569715,first,"General Economics, Econometrics and Finance",Economic Theory and Policy,2,8,7,132
https://openalex.org/A5090998567,David J. Price,https://openalex.org/W2146057620,Firming Up Inequality*,2018,article,626,666,5,0.93993993993994,middle,Economics and Econometrics,Labor market dynamics and wage inequality,5,3,3,38
https://openalex.org/A5070572624,Todd A. Schwartz,https://openalex.org/W3146347245,STROBE Reporting Guidelines for Observational Studies,2021,article,568,666,8,0.8528528528528528,middle,Economics and Econometrics,Healthcare Policy and Management,3,4,3,30
https://openalex.org/A5079295152,Tomáš Křehlík,https://openalex.org/W2949333925,Measuring the Frequency Dynamics of Financial Connectedness and Systemic Risk*,2018,preprint,466,666,15,0.6996996996996997,last,Economics and Econometrics,Complex Systems and Time Series Analysis,2,14,8,200
https://openalex.org/A5089359374,Joel Owen,https://openalex.org/W2047118428,On the Class of Elliptical Distributions and their Applications to the Theory of Portfolio Choice,1983,article,364,666,32,0.5465465465465466,first,Finance,Financial Markets and Investment Strategies,2,7,7,55
https://openalex.org/A5073388122,Nicole Grunewald,https://openalex.org/W2725726030,The Trade-off Between Income Inequality and Carbon Dioxide Emissions,2017,article,345,666,12,0.5180180180180181,first,Economics and Econometrics,"Energy, Environment, Economic Growth",4,11,9,321
https://openalex.org/A5111484964,Mary L. Fennell,https://openalex.org/W2135924160,Introduction: Understanding and Influencing Multilevel Factors Across the Cancer Care Continuum,2012,article,340,666,15,0.5105105105105106,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",10,11,9,310
https://openalex.org/A5085341405,Robert A. Gabbay,https://openalex.org/W4388111256,Economic Costs of Diabetes in the U.S. in 2022,2023,article,655,665,4,0.9849624060150376,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",8,3,1,10
https://openalex.org/A5069005061,Jun I Kim,https://openalex.org/W2016510098,"Fiscal Fatigue, Fiscal Space and Debt Sustainability in Advanced Economies",2013,article,649,665,5,0.9759398496240601,middle,Economics and Econometrics,Fiscal Policies and Political Economy,5,3,1,9
https://openalex.org/A5111824122,Alain Latour,https://openalex.org/W2044121999,Integer‐Valued GARCH Process,2006,article,498,665,9,0.7488721804511278,middle,Finance,Financial Risk and Volatility Modeling,3,4,4,161
https://openalex.org/A5000347970,Susan Stone,https://openalex.org/W2097028705,The Economic Impacts of Aquatic Invasive Species: A Review of the Literature,2006,review,409,665,36,0.6150375939849624,middle,Economics and Econometrics,Economic and Environmental Valuation,3,7,4,56
https://openalex.org/A5079059365,William Petersen,https://openalex.org/W1972833723,The Idea of Poverty: England in the Early Industrial Age,1984,article,382,665,23,0.5744360902255639,first,Economics and Econometrics,Historical Economic and Social Studies,2,20,6,207
https://openalex.org/A5040714625,Bruno Caprettini,https://openalex.org/W3122076865,Agricultural Productivity and Structural Transformation: Evidence from Brazil,2016,article,414,664,17,0.6234939759036144,middle,Economics and Econometrics,Economic Growth and Productivity,3,5,4,126
https://openalex.org/A5012168201,Salomé Baslandze,https://openalex.org/W3122390365,Taxation and the International Mobility of Inventors,2016,article,396,664,15,0.5963855421686747,middle,Economics and Econometrics,Economic Policies and Impacts,3,4,3,244
https://openalex.org/A5029023015,Gabriela Dutrénit,https://openalex.org/W2118840959,Best channels of academia–industry interaction for long-term benefit,2012,article,352,664,25,0.5301204819277109,last,Economics and Econometrics,Innovation Policy and R&D,2,12,9,101
https://openalex.org/A5011648613,David S. Zingmond,https://openalex.org/W2031012876,A Comparison of Clinical Registry Versus Administrative Claims Data for Reporting of 30-Day Surgical Complications,2012,article,336,664,11,0.5060240963855421,middle,Economics and Econometrics,Healthcare Policy and Management,8,4,1,109
https://openalex.org/A5029585396,Jacob Wood,https://openalex.org/W4280499255,"The integrated impact of GDP growth, industrialization, energy use, and urbanization on CO2 emissions in developing countries: Evidence from the panel ARDL approach",2022,article,336,664,23,0.5060240963855421,middle,Economics and Econometrics,"Energy, Environment, Economic Growth",9,17,15,252
https://openalex.org/A5010247738,Donald L. Kemmerer,https://openalex.org/W2571179306,"A Monetary History of the United States, 1867-1960",1964,article,603,663,31,0.9095022624434389,first,"General Economics, Econometrics and Finance",Economic Theory and Policy,3,23,8,27
https://openalex.org/A5063110607,Neil Scott,https://openalex.org/W1745036040,Replication and validation of higher order models demonstrated that a summary score for the EORTC QLQ-C30 is robust,2015,article,476,663,5,0.717948717948718,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",9,3,3,187
https://openalex.org/A5037954003,Roland T. Rust,https://openalex.org/W3122498190,WILLINGNESS‐TO‐PAY FOR CRIME CONTROL PROGRAMS*,2004,article,391,663,11,0.5897435897435898,middle,Economics and Econometrics,Economic and Environmental Valuation,4,3,3,162
https://openalex.org/A5051525389,Saqib Jafarey,https://openalex.org/W3121927992,Systemic risk on the interbank market,2006,article,376,663,33,0.5671191553544495,middle,Finance,"Banking stability, regulation, efficiency",3,22,12,173
https://openalex.org/A5091680450,Matthias Basedau,https://openalex.org/W2059351343,Resource Curse or Rentier Peace? The Ambiguous Effects of Oil Wealth and Oil Dependence on Violent Conflict,2009,article,372,663,23,0.5610859728506787,first,"General Economics, Econometrics and Finance",Natural Resources and Economic Development,2,6,6,133
